epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
9100,24.843,16.138,1.401569,1.292114,0.109454,128.626,0.810977,0.0,0.994316,0.005684,51200,6585650,725,10985,283,1098
9150,24.963,16.206,1.257688,1.228516,0.029172,128.7962,0.809609,0.0,0.996914,0.003086,51200,6594368,796,9868,288,1104
9200,25.085,16.274,1.284199,1.266357,0.017841,128.7833,0.820898,0.0,0.996602,0.003398,51200,6593703,810,10251,284,1112
9250,25.205,16.343,1.369672,1.296631,0.073041,128.6104,0.830371,0.0,0.993535,0.006465,51200,6584851,751,10654,290,1121
9300,25.328,16.411,1.415462,1.306763,0.108699,128.5938,0.842012,0.0,0.99373,0.00627,51200,6584003,808,10816,283,1121
9350,25.447,16.479,1.355045,1.257324,0.097721,128.7863,0.861523,0.0,0.99666,0.00334,51200,6593858,769,10533,278,1122
9400,25.57,16.549,1.340679,1.225098,0.115581,128.7827,0.872676,0.0,0.99668,0.00332,51200,6593674,793,9897,270,1122
9450,25.692,16.619,1.248361,1.171997,0.076364,140.035,0.870508,0.001406,0.994316,0.004277,51200,7169790,853,9191,271,1122
9500,25.813,16.687,1.252536,1.174316,0.07822,128.6206,0.857168,0.0,0.994492,0.005508,51200,6585374,726,9481,286,1131
9550,25.933,16.756,1.159269,1.127197,0.032072,128.8586,0.869746,0.0,0.997812,0.002188,51200,6597559,799,8924,284,1135
9600,26.051,16.823,1.148126,1.111084,0.037042,128.7569,0.856055,0.0,0.996035,0.003965,51200,6592353,782,9439,287,1142
9650,26.169,16.89,1.205639,1.127197,0.078442,128.973,0.836484,0.0,0.999512,0.000488,51200,6603418,808,9217,287,1145
9700,26.286,16.959,1.204497,1.14624,0.058257,128.9166,0.828809,0.0,0.998594,0.001406,51200,6600529,774,10041,293,1158
9750,26.408,17.027,1.27395,1.230835,0.043115,128.8589,0.813027,0.0,0.997891,0.002109,51200,6597578,788,10636,289,1159
9800,26.529,17.095,1.284385,1.259521,0.024863,128.7605,0.809688,0.0,0.996191,0.003809,51200,6592537,794,11119,303,1169
9850,26.647,17.163,1.274464,1.24231,0.032155,128.9459,0.816797,0.0,0.999141,0.000859,51200,6602028,742,10844,299,1171
9900,26.766,17.231,1.453837,1.394897,0.05894,128.9996,0.824258,0.0,0.99998,2e-05,51200,6604777,804,12589,289,1172
9950,26.887,17.3,1.449081,1.403687,0.045394,128.7666,0.825371,0.0,0.996309,0.003691,51200,6592848,800,12100,273,1175
