# epoch 7000  H=6.4013 C=1.5147 HO=5.6180  A(t)=0
       758  4tb._.x.[[>.O..V  347462c120e078de5b5b3e824f94c056
       758  %[[>.O..V.%.6}q-  255b5b3e0f4f1ec556f125b3367d712d
# epoch 39500  H=7.0109 C=1.5684 HO=6.1294  A(t)=48097
       802  x%[[>.O..V.%.6}q  78255b5b3e0f4f1ec556f125b3367d71
       783  .[[>.O...*%..}q-  de5b5b3e824f1ec09b2a259d1d7d712d
       776  %[[>.O..V.%.6}q-  255b5b3e0f4f1ec556f125b3367d712d
       759  [[>.O...*%..}q-Q  5b5b3e824f1ec09b2a259d1d7d712d51
       674  )5]+....5c].<.x.  29355d2bdc8ac99835635d063ca97801
       662  5]+....5c].<.x..  355d2bdc8ac99835635d063ca97801d8
       661  -..#7,....c5]+K.  2df4c023372cffb2c3a263355d2b4b8a
       656  ,z...)5]+.._.5.]  2c7af9c3f429355d2bdb8a5f9835ae5d
       656  %..}q-QD#7,z?..)  259d1d7d712d514423372c7a3fc3a229
       650  ..u...,I.:..]+]Z  a29f75a6f0dd2c49d93a0e825d2b5d5a
# epoch 39750  H=6.9987 C=1.5951 HO=6.1046  A(t)=48511
      1408  .x%[[>.O..V.%.6}  b878255b5b3e0f4f1ec556f125b3367d
      1408  R.x%[[>.O..V.%.6  52b878255b5b3e0f4f1ec556f125b336
      1276  x%[[>.O..V.%.6}q  78255b5b3e0f4f1ec556f125b3367d71
      1228  %[[>.O..V.%.6}q-  255b5b3e0f4f1ec556f125b3367d712d
      1202  -..#7,.&....]+K.  2d93c023372cfb26c3a2d1bd5d2b4b8a
      1153  ..#7,.&....]+K..  93c023372cfb26c3a2d1bd5d2b4b8ac9
      1113  }q-..#7,.&....]+  7d712d93c023372cfb26c3a2d1bd5d2b
      1021  q-..#7,.&....]+K  712d93c023372cfb26c3a2d1bd5d2b4b
      1018  [[>.O..V.%.6}q-.  5b5b3e0f4f1ec556f125b3367d712d93
       987  %.6}q-..#7,.&...  25b3367d712d93c023372cfb26c3a2d1
# epoch 40000  H=6.9555 C=1.6615 HO=6.0533  A(t)=48879
      3355  -..#,&.r]+z...5c  2df4c0232c26a2725d2b7a8ac9eb3563
      3354  ..#,&.r]+z...5c]  f4c0232c26a2725d2b7a8ac9eb35635d
      3329  .#,&.r]+z...5c].  c0232c26a2725d2b7a8ac9eb35635d06
      2765  4tb.R.x%[[>.O..V  347462cc52b878255b5b3e0f4f1ec556
      2740  ,&.r]+z...5c].<.  2c26a2725d2b7a8ac9eb35635d063c01
      2725  #,&.r]+z...5c].<  232c26a2725d2b7a8ac9eb35635d063c
      2708  }q-..#,&.r]+z...  7d712df4c0232c26a2725d2b7a8ac9eb
      2687  q-..#,&.r]+z...5  712df4c0232c26a2725d2b7a8ac9eb35
      2594  &.r]+z...5c].<..  26a2725d2b7a8ac9eb35635d063c0102
      2561  .r]+z...5c].<...  a2725d2b7a8ac9eb35635d063c0102f6
# epoch 40250  H=6.9999 C=1.6902 HO=6.0978  A(t)=49208
      3124  4tb.R.x%[[>.O..V  347462cc52b878255b5b3e0f4f1ec556
      2695  .#,&.r]+z...5c].  c0232c26a2725d2b7a8ac9eb35635d06
      2539  ,&.r]+z...5c].<.  2c26a2725d2b7a8ac9eb35635d063c01
      2429  tb.R.x%[[>.O..Vd  7462cc52b878255b5b3e0f4f1ec55664
      2299  b.R.x%[[>.O..Vd%  62cc52b878255b5b3e0f4f1ec5566425
      2123  #,&.r]+z...5c].<  232c26a2725d2b7a8ac9eb35635d063c
      2108  ]+z...5c].<.....  5d2b7a8ac9eb35635d063c0102f60101
      2015  }q-..#,&.r]+z...  7d712df4c0232c26a2725d2b7a8ac9eb
      2011  ..#,&.r]+z...5c]  f4c0232c26a2725d2b7a8ac9eb35635d
      1982  q-..#,&.r]+z...5  712df4c0232c26a2725d2b7a8ac9eb35
# epoch 40500  H=6.9851 C=1.6910 HO=6.0812  A(t)=49452
      1769  .#,&.r]+z...5c].  c0232c26a2725d2b7a8ac9eb35635d06
      1560  4tb.R.x%[[>.O..V  347462cc52b878255b5b3e0f4f1ec556
      1532  }q-..#,&.r]+z...  7d712df4c0232c26a2725d2b7a8ac9eb
      1493  q-..#,&.r]+z...5  712df4c0232c26a2725d2b7a8ac9eb35
      1286  ..#,&.r]+z...5c]  f4c0232c26a2725d2b7a8ac9eb35635d
      1264  -..#,&.r]+z...5c  2df4c0232c26a2725d2b7a8ac9eb3563
      1211  #,&.r]+z...5c].<  232c26a2725d2b7a8ac9eb35635d063c
      1157  %.6}q-..#,t.r]+z  25b3367d712de4c0232c74a2725d2b7a
      1093  d%.6}q-..#,t.r]+  6425b3367d712de4c0232c74a2725d2b
      1052  ,&.r]+z...5c].<.  2c26a2725d2b7a8ac9eb35635d063c01
# epoch 40750  H=6.9438 C=1.6783 HO=6.0354  A(t)=49831
      2188  .#,&.r]+z...5c].  c0232c26a2725d2b7a8ac9eb35635d06
      1876  %.6}q-..#,t.r]+z  25b3367d712de4c0232c74a2725d2b7a
      1863  ..#,&.r]+z...5c]  f4c0232c26a2725d2b7a8ac9eb35635d
      1834  ,&.r]+z...5c].<.  2c26a2725d2b7a8ac9eb35635d063c01
      1816  .Vd%.6}q-..#,t.r  c5566425b3367d712de4c0232c74a272
      1816  Vd%.6}q-..#,t.r]  566425b3367d712de4c0232c74a2725d
      1814  d%.6}q-..#,t.r]+  6425b3367d712de4c0232c74a2725d2b
      1790  &.r]+z...5c].<..  26a2725d2b7a8ac9eb35635d063c0102
      1665  #,&.r]+z...5c].<  232c26a2725d2b7a8ac9eb35635d063c
      1650  -..#,&.r]+z...5c  2df4c0232c26a2725d2b7a8ac9eb3563
# epoch 41000  H=6.9452 C=1.7499 HO=6.0257  A(t)=50142
      1406  ..Vd%.6}q-..#,t.  1ec5566425b3367d712de4c0232c74a2
      1294  Vd%.6}q-..#,t.r]  566425b3367d712de4c0232c74a2725d
      1278  .Vd%.6}q-..#,t.r  c5566425b3367d712de4c0232c74a272
      1268  d%.6}q-..#,t.r]+  6425b3367d712de4c0232c74a2725d2b
      1234  %.6}q-..#,t.r]+z  25b3367d712de4c0232c74a2725d2b7a
      1136  [[>....Vd%.6}q-.  5b5b3e0f8a1ec5566425b3367d712de4
      1043  .#,&.r]+z...5c].  c0232c26a2725d2b7a8ac9eb35635d06
       932  ...Vd%.6}q-..#,t  8a1ec5566425b3367d712de4c0232c74
       932  [>....Vd%.6}q-..  5b3e0f8a1ec5566425b3367d712de4c0
       926  }q-..#,t.r]+z...  7d712de4c0232c74a2725d2b7a8ac9eb
# epoch 41250  H=6.9277 C=1.7315 HO=6.0140  A(t)=50543
       900  4t.k....[[>`k_.B  3474fa6bdada05d75b5b3e606b201c42
       898  t.k....[[>`k_.B.  74fa6bdada05d75b5b3e606b201c42ee
       880  ..#,&.r]+z...5c]  f4c0232c26a2725d2b7a8ac1eb35635d
       878  .-..#,&.r]+z...5  d82df4c0232c26a2725d2b7a8ac1eb35
       878  .#,&.r]+z...5c].  c0232c26a2725d2b7a8ac1eb35635dc2
       878  #,&.r]+z...5c].a  232c26a2725d2b7a8ac1eb35635dc261
       877  }.-..#,&.r]+z...  7dd82df4c0232c26a2725d2b7a8ac1eb
       876  -..#,&.r]+z...5c  2df4c0232c26a2725d2b7a8ac1eb3563
       868  k....[[>`k_.B.i.  6bdada05d75b5b3e606b201c42ee6987
       862  .k....[[>`k_.B.i  fa6bdada05d75b5b3e606b201c42ee69
# epoch 41500  H=7.0090 C=1.7350 HO=6.0958  A(t)=50865
       871  .5c]..........@C  eb35635d06e30102a3a3010102014043
       850  %.6}9-...,&.r]+z  25b3367d392df4f5a82c26a2725d2b7a
       838  .6}9-...,&.r]+z.  b3367d392df4f5a82c26a2725d2b7a8a
       824  6}9-...,&.r]+z..  367d392df4f5a82c26a2725d2b7a8ac9
       819  5c]..........@C.  35635d06e30102a3a3010102014043ec
       818  .%.6}9-...,&.r]+  9525b3367d392df4f5a82c26a2725d2b
       786  ...,&.r]+z...A1]  f4f5a82c26a2725d2b7a8ac98841315d
       786  -...,&.r]+z...A1  2df4f5a82c26a2725d2b7a8ac9884131
       778  }9-...,&.r]+z...  7d392df4f5a82c26a2725d2b7a8ac988
       772  ..,&.r]+z...A1].  f5a82c26a2725d2b7a8ac98841315d06
# epoch 41750  H=7.0544 C=1.7593 HO=6.1420  A(t)=51215
      1101  4tbwR.x%[[>....V  3474627752b878255b5b3e0f8a1ec556
      1083  tbwR.x%[[>....Vd  74627752b878255b5b3e0f8a1ec55664
      1011  bwR.x%[[>....Vd%  627752b878255b5b3e0f8a1ec5566425
       820  %[[>.O..Vd%.O}q-  255b5b3e0f4f1ea3566425b34f7d712d
       800  [[>....Vd%#.}q-.  5b5b3e0f8a1ec556642523d37d712de4
       764  [>....Vd%#.}q-..  5b3e0f8a1ec556642523d37d712de4ce
       748  ...5c]5..%..\.y.  a7c9eb35635d3501ef25a11d5cd47909
       733  >....Vd%#.}q-..#  3e0f8a1ec556642523d37d712de4ce23
       733  ....Vd%#.}q-..#,  0f8a1ec556642523d37d712de4ce232c
       732  ....5c]5..%..\.y  07a7c9eb35635d3501ef25a11d5cd479
# epoch 42000  H=7.1022 C=1.7621 HO=6.1927  A(t)=51633
      1018  ,...]+z...5c]...  2cefa2015d2b7ae9c9eb35635d06e3ea
       909  d%.6}q-..#,...]+  6425b3367d712de4c0232cefa2015d2b
       903  %.6}q-..#,...]+z  25b3367d712de4c0232cefa2015d2b7a
       866  6}q-..#,...]+z..  367d712de4c0232cefa2015d2b7ae9c9
       861  4tb.R..%[[>.O.iV  347462cc52b5b5255b5b3e0f4f1e6956
       850  }q-..#,...]+z...  7d712de4c0232cefa2015d2b7ae9c9eb
       850  q-..#,...]+z...5  712de4c0232cefa2015d2b7ae9c9eb35
       846  .#,...]+z...5c].  c0232cefa2015d2b7ae9c9eb35635d06
       846  #,...]+z...5c]..  232cefa2015d2b7ae9c9eb35635d06e3
       842  ..#,...]+z...5c]  e4c0232cefa2015d2b7ae9c9eb35635d
# epoch 42250  H=7.1676 C=1.7938 HO=6.2667  A(t)=52003
       834  ]+z./.5.].e.....  5d2b7a8a2feb35875d06659102f60101
       817  +z./.5.].e...../  2b7a8a2feb35875d06659102f601012f
       756  a.[[>.Tx.Vd%.6}q  61185b5b3e065478ea566425b3367d71
       739  .[[>.Tx.Vd%.6}q-  185b5b3e065478ea566425b3367d712d
       734  .x%[[>.O..V.%.6}  b878255b5b3ebe4f1ec5569525b3367d
       733  x%[[>.O..V.%.6}q  78255b5b3ebe4f1ec5569525b3367d71
       730  R.x%[[>.O..V.%.6  52b878255b5b3ebe4f1ec5569525b336
       721  ,...]+z...5c]...  2cefa2015d2b7ae9c9eb35635d06e3ea
       709  z./.5.].e...../.  7a8a2feb35875d06659102f601012f02
       693  ..,..r]+z...51].  f5c72c02a2725d2b7a8acea035315d06
# epoch 42500  H=7.1852 C=1.8209 HO=6.2873  A(t)=52408
      1312  ]+z./.5.].e.....  5d2b7a8a2feb35875d06659102f60101
      1307  r]+z./.5.].e....  725d2b7a8a2feb35875d06659102f601
      1302  .5.].e...../..GC  eb35875d06659102f601012f028f4743
      1200  /.5.].e...../..G  2feb35875d06659102f601012f028f47
      1188  ./.5.].e...../..  8a2feb35875d06659102f601012f028f
      1183  5.].e...../..GC.  35875d06659102f601012f028f4743f9
      1104  .r]+z./.5.].e...  a2725d2b7a8a2feb35875d06659102f6
      1057  +z./.5.].e...../  2b7a8a2feb35875d06659102f601012f
      1048  ,&.r]+z./.5.].e.  2c26a2725d2b7a8a2feb35875d066591
      1048  #,&.r]+z./.5.].e  232c26a2725d2b7a8a2feb35875d0665
# epoch 42750  H=7.2197 C=1.8402 HO=6.3191  A(t)=52709
      1219  4tb@..x.[[>.O..a  3474624087bb78b05b5b3e0f4f1ec561
      1205  tb@..x.[[>.O..ad  74624087bb78b05b5b3e0f4f1ec56164
      1095  @..x.[[>.O..ad%.  4087bb78b05b5b3e0f4f1ec5616425b3
      1005  d%..}.-..#,&.r]+  6425b39e7d992dc1c0232c26a2725d2b
       994  ..#,&.r]+z./.5.]  c1c0232c26a2725d2b7a8a2feb35875d
       989  b@..x.[[>.O..ad%  624087bb78b05b5b3e0f4f1ec5616425
       980  O..ad%..}.-..#,&  4f1ec5616425b39e7d992dc1c0232c26
       970  -..#,&.r]+z./.5.  2dc1c0232c26a2725d2b7a8a2feb3587
       958  [[>.O..ad%..}.-.  5b5b3e0f4f1ec5616425b39e7d992dc1
       939  ..}.-..#,&.r]+z.  b39e7d992dc1c0232c26a2725d2b7a8a
# epoch 43000  H=7.2279 C=1.8302 HO=6.3141  A(t)=52999
       952  %6S}q-.(#,..r]+z  2536537d712db828232ccea2725d2b7a
       862  }.-...,E.r]+z...  7d9c2df4f5c72c45a2725d2b7a8acea0
       855  }*-.T#,b.r]+4...  7d2a2dc154232c62a2725d2b348a91eb
       855  *-.T#,b.r]+4...Q  2a2dc154232c62a2725d2b348a91eb51
       846  'uAtb.R..%[[>.O.  2775417462cc52b5b5255b5b3e0f4fbb
       843  .r]+z...51].....  a2725d2b7a8acea035315d06cf01c601
       827  r]+z...51].....<  725d2b7a8acea035315d06cf01c6013c
       823  ]+z...51].....<A  5d2b7a8acea035315d06cf01c6013c41
       820  ,E.r]+z...51]...  2c45a2725d2b7a8acea035315d06cf01
       817  E.r]+z...51]....  45a2725d2b7a8acea035315d06cf01c6
# epoch 43250  H=7.2450 C=1.7898 HO=6.3415  A(t)=53396
       819  ,E.r]+z...51]...  2c45a2725d2b7a8acea035315d06cf01
       793  E.r]+z...51]....  45a2725d2b7a8acea035315d06cf01c6
       781  ..,E.r]+z...51].  f5c72c45a2725d2b7a8acea035315d06
       781  .,E.r]+z...51]..  c72c45a2725d2b7a8acea035315d06cf
       779  .r]+z...51].....  a2725d2b7a8acea035315d06cf01c601
       725  r]+z...51].....<  725d2b7a8acea035315d06cf01c6013c
       699  ]+z...51].....<A  5d2b7a8acea035315d06cf01c6013c41
       661  z...51].....<A.6  7a8acea035315d06cf01c6013c419c36
       661  +z...51].....<A.  2b7a8acea035315d06cf01c6013c419c
       655  .-...,E.r]+z...5  9c2df4f5c72c45a2725d2b7a8acea035
# epoch 43500  H=7.2395 C=1.7835 HO=6.3446  A(t)=53733
       778  %[[>.O..V.%.6}q-  255b5b3ebe4f1ec5569525b3367d712d
       740  d%..}.X..#,9|r]+  6425a89e7d9958c1c0232c397c725d2b
       738  .ad%..}.X..#,9|r  c5616425a89e7d9958c1c0232c397c72
       738  ad%..}.X..#,9|r]  616425a89e7d9958c1c0232c397c725d
       736  .%.6}q-.E.,Y.r]+  9525b3367d712dcd45c72c59a2725d2b
       736  V.%.6}q-.E.,Y.r]  569525b3367d712dcd45c72c59a2725d
       724  %..}.X..#,9|r]+z  25a89e7d9958c1c0232c397c725d2b7a
       724  ..ad%..}.X..#,9|  1ec5616425a89e7d9958c1c0232c397c
       723  4tb@..x&[[>.O..a  3474624087bb78265b5b3e0f4f1ec561
       720  [[>.O..V.%.6}q-.  5b5b3ebe4f1ec5569525b3367d712dcd
# epoch 43750  H=7.2663 C=1.8056 HO=6.3766  A(t)=54130
       775  ..d%..}.-..#,t.\  c5106425b3197d0b2de4c0232c74a25c
       775  d%..}.-..#,t.\]+  6425b3197d0b2de4c0232c74a25c5d2b
       775  .d%..}.-..#,t.\]  106425b3197d0b2de4c0232c74a25c5d
       735  ..ta.h..}*-...,b  db037461a268b3d67d2a2dc1bbc82c62
       706  .[[>.O..ad%..}.-  b05b5b3e0f4f8bc5616425b39e7d992d
       684  [[>.O..ad%..}.-.  5b5b3e0f4f8bc5616425b39e7d992dc1
       684  [>.O..ad%..}.-..  5b3e0f4f8bc5616425b39e7d992dc1c0
       647  ...d%..}.-..#,t.  1ec5106425b3197d0b2de4c0232c74a2
       642  x.[[>.O..ad%..}.  78b05b5b3e0f4f8bc5616425b39e7d99
       632  ..}.-..#,t.\]+~.  b3197d0b2de4c0232c74a25c5d2b7ef4
# epoch 44000  H=7.2755 C=1.7515 HO=6.3942  A(t)=54475
       718  %?o}.....,t..]+v  253f6f7dbefa96fa902c74a2af5d2b76
       650  d%?o}.....,t..]+  64253f6f7dbefa96fa902c74a2af5d2b
       648  .Vd%?o}.....,t..  c55664253f6f7dbefa96fa902c74a2af
       648  Vd%?o}.....,t..]  5664253f6f7dbefa96fa902c74a2af5d
       612  .%.6}q-.E.,Y.r]+  ad25b3367d712dcd45c72c59a2725d2b
       609  ..%.6}q-.E.,Y.r]  18ad25b3367d712dcd45c72c59a2725d
       607  ...%.6}q-.E.,Y.r  c518ad25b3367d712dcd45c72c59a272
       600  4tb...x%[[>.N...  347462cce8b878255b5b3e0f4e05c5a3
       596  [[>.O..ad%..}.-.  5b5b3e0f4f8bc5616425b39e7d992dc1
       584  ..S}q-..#,..r]+z  0485537d712db896232ccea2725d2b7a
# epoch 44250  H=7.2583 C=1.7730 HO=6.3553  A(t)=54801
       798  .[[>.O...d%.6}.-  ed5b5b3e0e4f1eae9e642587367d992d
       798  x.[[>.O...d%.6}.  78ed5b5b3e0e4f1eae9e642587367d99
       788  [[>T...Vd.Jo}.j.  5b5b3e548c1e0f5664fd4a6f7dbe6a9a
       788  [>.O...d%.6}.-..  5b3e0e4f1eae9e642587367d992dc1c0
       776  [[>.O...d%.6}.-.  5b5b3e0e4f1eae9e642587367d992dc1
       746  %[[>T...Vd.Jo}.j  255b5b3e548c1e0f5664fd4a6f7dbe6a
       712  ..x%[[>T...Vd.Jo  8d0978255b5b3e548c1e0f5664fd4a6f
       712  x%[[>T...Vd.Jo}.  78255b5b3e548c1e0f5664fd4a6f7dbe
       712  .x%[[>T...Vd.Jo}  0978255b5b3e548c1e0f5664fd4a6f7d
       691  ...x%[[>T...Vd.J  cc8d0978255b5b3e548c1e0f5664fd4a
# epoch 44500  H=7.2659 C=1.8152 HO=6.3605  A(t)=55180
      1748  [[>.O...d%.6}.-.  5b5b3e0e4f1eae9e642587367d992dc1
      1580  [>.O...d%.6}.-..  5b3e0e4f1eae9e642587367d992dc1c0
      1315  .[[>.O...d%.6}.-  ed5b5b3e0e4f1eae9e642587367d992d
      1313  x.[[>.O...d%.6}.  78ed5b5b3e0e4f1eae9e642587367d99
      1246  .[[>VO~iVd%6.}q-  845b5b3e564f7e6956642536877d712d
      1232  ..[[>VO~iVd%6.}q  b8845b5b3e564f7e6956642536877d71
      1228  ...[[>VO~iVd%6.}  d0b8845b5b3e564f7e6956642536877d
      1171  [[>VO~iVd%6.}q-.  5b5b3e564f7e6956642536877d712db8
      1115  4t......[[>VO~iV  3474facccfd0b8845b5b3e564f7e6956
      1091  t......[[>VO~iVd  74facccfd0b8845b5b3e564f7e695664
# epoch 44750  H=7.2831 C=1.7957 HO=6.3899  A(t)=55528
      1712  [[>.O...d%.6}.-.  5b5b3e0e4f1eae9e642587367d992dc1
      1411  -...,&.r]+../.5.  2dc1c0f22c26a2725d2ba38a2f103587
      1410  }.-...,&.r]+../.  7d992dc1c0f22c26a2725d2ba38a2f10
      1405  .-...,&.r]+../.5  992dc1c0f22c26a2725d2ba38a2f1035
      1394  ...,&.r]+../.5.]  c1c0f22c26a2725d2ba38a2f1035875d
      1296  .,&.r]+../.5.].e  f22c26a2725d2ba38a2f1035875dda65
      1296  ..,&.r]+../.5.].  c0f22c26a2725d2ba38a2f1035875dda
      1115  r]+../.5.].e....  725d2ba38a2f1035875dda65fb0287a6
      1115  ]+../.5.].e.....  5d2ba38a2f1035875dda65fb0287a617
      1111  .r]+../.5.].e...  a2725d2ba38a2f1035875dda65fb0287
# epoch 45000  H=7.3007 C=1.8012 HO=6.3930  A(t)=55871
      1085  4tb@..x.[[>.O...  347462401bc178ed5b5b3e0e4f1eae9e
       962  ..%[[>Q...a.$.$}  b8b9255b5b3e51db03c561a224b3247d
       956  ...%[[>Q...a.$.$  b2b8b9255b5b3e51db03c561a224b324
       940  %[[>Q...a.$.$}*-  255b5b3e51db03c561a224b3247d2a2d
       932  .%[[>Q...a.$.$}*  b9255b5b3e51db03c561a224b3247d2a
       908  .....%[[>Q...a.$  ddccb2b8b9255b5b3e51db03c561a224
       907  t.....%[[>Q...a.  74ddccb2b8b9255b5b3e51db03c561a2
       907  4t.....%[[>Q...a  3474ddccb2b8b9255b5b3e51db03c561
       886  [[>Q...a.$.$}*-.  5b5b3e51db03c561a224b3247d2a2dc1
       880  ....%[[>Q...a.$.  ccb2b8b9255b5b3e51db03c561a224b3
# epoch 45250  H=7.3141 C=1.7839 HO=6.4092  A(t)=56308
      1412  .[[>VO~iVd%6.}q-  845b5b3e564f7e6956642536877d712d
      1286  ..[[>VO~iVd%6.}q  b8845b5b3e564f7e6956642536877d71
      1074  [[>VO~iVd%6.}q-.  5b5b3e564f7e6956642536877d712db8
       689  .,.M.]+....Q.].<  b42cdc4d8b5d2bef8a91c9518e5df33c
       687  ,.M.]+....Q.].<D  2cdc4d8b5d2bef8a91c9518e5df33c44
       676  [>VO~iVd%6.}q-..  5b3e564f7e6956642536877d712db811
       648  .]..z....%)83Y.4  975dcba97a02f6d4012529383359ec34
       646  y..[[>VO~iVd%6.}  79b8845b5b3e564f7e6956642536877d
       645  ..,.M.]+....Q.].  1eb42cdc4d8b5d2bef8a91c9518e5df3
       642  .y..[[>VO~iVd%6.  cf79b8845b5b3e564f7e695664253687
# epoch 45500  H=7.3328 C=1.8386 HO=6.4257  A(t)=56629
       744  ...d..w}.-..#,tc  1ec510641ef6777dfd2de4c0232c7463
       722  .}.-...,&..]+zx.  9e7d992dc1c0122c26a2825d2b7a78df
       708  ..}.-...,&..]+zx  b39e7d992dc1c0122c26a2825d2b7a78
       696  S..}.-...,&..]+z  53b39e7d992dc1c0122c26a2825d2b7a
       690  .}.-..#,&8.]+7./  9e7d992dc1c0232c2638f85d2b378a2f
       689  .[[>.O...dS..}.-  145b5b3e0f4fa2bab16453b39e7d992d
       684  [[>q...a.%..}.-.  5b5b3e718b1ec561a125b39e7d992dc1
       682  [>q...a.%..}.-..  5b3e718b1ec561a125b39e7d992dc1c0
       681  .]..z....%)83Y.4  975dcba97a02f6d4012529383359ec34
       676  }.-..#,&8.]+7./.  7d992dc1c0232c2638f85d2b378a2feb
# epoch 45750  H=7.3476 C=1.8178 HO=6.4259  A(t)=57026
      1280  .-..#,&8.]+7./..  992dc1c0232c2638f85d2b378a2feb85
      1280  }.-..#,&8.]+7./.  7d992dc1c0232c2638f85d2b378a2feb
      1174  .}.-..#,&8.]+7./  9e7d992dc1c0232c2638f85d2b378a2f
      1068  %..}.-..#,&8.]+7  25b39e7d992dc1c0232c2638f85d2b37
      1064  ..}.-..#,&8.]+7.  b39e7d992dc1c0232c2638f85d2b378a
      1034  a.%..}.-..#,&8.]  61a125b39e7d992dc1c0232c2638f85d
      1020  .%..}.-..#,&8.]+  a125b39e7d992dc1c0232c2638f85d2b
       816  ./.5.].e........  8a2feb35175d0665ff02f6ef01e3028f
       782  ,&8.]+../.5.].e.  2c26382e5d2bc28a2feb35175d0665ff
       782  &8.]+../.5.].e..  26382e5d2bc28a2feb35175d0665ff02
# epoch 46000  H=7.3418 C=1.8113 HO=6.4226  A(t)=57377
      1285  }.-..#,&8.]+7./.  7d992dc1c0232c2638f85d2b378a2feb
      1139  .-..#,&8.]+7./..  992dc1c0232c2638f85d2b378a2feb85
      1046  .n.F}.-.TY,b.r]+  a26e02467dd92d9954592c62f2725d2b
      1016  a.n.F}.-.TY,b.r]  61a26e02467dd92d9954592c62f2725d
      1004  .%..}.-..#,&8.]+  a125b39e7d992dc1c0232c2638f85d2b
       942  %..}.-..#,&8.]+7  25b39e7d992dc1c0232c2638f85d2b37
       935  n.F}.-.TY,b.r]+4  6e02467dd92d9954592c62f2725d2b34
       924  a.%..}.-..#,&8.]  61a125b39e7d992dc1c0232c2638f85d
       923  4tbLn.xD[[>q...a  3474624c6ef778445b5b3e718b1ec561
       918  .}.-..#,&8.]+7./  9e7d992dc1c0232c2638f85d2b378a2f
# epoch 46250  H=7.3450 C=1.8357 HO=6.4325  A(t)=57712
       882  @..x.[[>.O..a.%.  4087a578145b5b3e0f4fa2ba610225b3
       797  ,&..]+..e...h.i.  2c26a2825d2beb8a6515c1ff689c699f
       791  x.[[>.O..a.%..}.  78145b5b3e0f4fa2ba610225b3b47d99
       777  .x.[[>.O..a.%..}  a578145b5b3e0f4fa2ba610225b3b47d
       777  ..x.[[>.O..a.%..  87a578145b5b3e0f4fa2ba610225b3b4
       765  .n.F}.-.TY,b.r]+  a26e02467dd92d9954592c62f2725d2b
       754  ]+..e...h.i...%.  5d2beb8a6515c1ff689c699f02f62513
       744  [[>.O..a.%..}.-.  5b5b3e0f4fa2ba610225b3b47d992dc1
       742  +..e...h.i...%..  2beb8a6515c1ff689c699f02f62513c3
       741  &..]+..e...h.i..  26a2825d2beb8a6515c1ff689c699f02
# epoch 46500  H=7.3785 C=1.8466 HO=6.4595  A(t)=58133
       913  4t2.nJx.[[>.....  347432e06e4a78f15b5b3e958bbd1fa5
       912  t.c.y..[[>VO~i.d  748363f6790f845b5b3e564f7e69ee64
       912  4t.c.y..[[>VO~i.  34748363f6790f845b5b3e564f7e69ee
       910  .c.y..[[>VO~i.d.  8363f6790f845b5b3e564f7e69ee64e7
       815  x.[[>.....d%C?}.  78f15b5b3e958bbd1fa56425433f7d99
       814  2.nJx.[[>.....d%  32e06e4a78f15b5b3e958bbd1fa56425
       812  t2.nJx.[[>.....d  7432e06e4a78f15b5b3e958bbd1fa564
       768  .nJx.[[>.....d%C  e06e4a78f15b5b3e958bbd1fa5642543
       766  nJx.[[>.....d%C?  6e4a78f15b5b3e958bbd1fa56425433f
       765  Jx.[[>.....d%C?}  4a78f15b5b3e958bbd1fa56425433f7d
# epoch 46750  H=7.3874 C=1.8220 HO=6.4669  A(t)=58477
      1081  4t....xi[[>.O..a  3474f7f7871378695b5b3e0f4fa51c61
       987  [[>.O..a6%..}.-.  5b5b3e0f4fa51c613625b39e7d992dc1
       986  t....xi[[>.O..a6  74f7f7871378695b5b3e0f4fa51c6136
       980  ....xi[[>.O..a6%  f7f7871378695b5b3e0f4fa51c613625
       978  ...xi[[>.O..a6%.  f7871378695b5b3e0f4fa51c613625b3
       965  i[[>.O..a6%..}.-  695b5b3e0f4fa51c613625b39e7d992d
       958  xi[[>.O..a6%..}.  78695b5b3e0f4fa51c613625b39e7d99
       954  .xi[[>.O..a6%..}  1378695b5b3e0f4fa51c613625b39e7d
       950  ..xi[[>.O..a6%..  871378695b5b3e0f4fa51c613625b39e
       897  >.O..a6%..}.-...  3e0f4fa51c613625b39e7d992dc1037f
# epoch 47000  H=7.4125 C=1.8601 HO=6.4907  A(t)=58815
       887  [[>....ad%..}...  5b5b3e0f1d8ba4616425b3f67d99fcc1
       859  [>....ad%..}....  5b3e0f1d8ba4616425b3f67d99fcc1d6
       835  .[[>....ad%..}..  9b5b5b3e0f1d8ba4616425b3f67d99fc
       821  x.[[>....ad%..}.  789b5b5b3e0f1d8ba4616425b3f67d99
       788  d.jw}.-..#,Dc.]+  64e46a777dde2de4c0232c4463845d2b
       787  ?}2-...,&..]+..W  3f7d322dc1c0902c26cd2e5d2bc28a57
       783  }2-...,&..]+..W.  7d322dc1c0902c26cd2e5d2bc28a57f8
       781  .[[>.....d%C?}.-  f15b5b3e958bbd1fa56425433f7d992d
       776  4t....xi[[>.O..a  3474f7f7871378695b5b3e0f4fa51c61
       775  2-...,&..]+..W.5  322dc1c0902c26cd2e5d2bc28a57f835
# epoch 47250  H=7.4289 C=1.8025 HO=6.5248  A(t)=59195
       788  4tH.....[[>....V  347448cccfd0b8ad5b5b3effdfb9f056
       733  ...,...]+3....c]  a58eaf2ccea2f25d2b33e3c9a2f8635d
