# epoch 12750  H=6.3475 C=1.1832 HO=5.8193  A(t)=0
      1054  W.}.,]/.(~..6a?f  57c27d142c5d2ff1287e83ac36613f66
      1052  .}.,]/.(~..6a?fn  c27d142c5d2ff1287e83ac36613f666e
      1042  .W.}.,]/.(~..6a?  b757c27d142c5d2ff1287e83ac36613f
      1040  .,]/.(~..6a?fn.d  142c5d2ff1287e83ac36613f666ecd64
      1037  ..Z[.7|..>.aN.},  82085a5b08377cd3823e18614e177d2c
      1032  ...Z[.7|..>.aN.}  9a82085a5b08377cd3823e18614e177d
      1020  ,]/.(~..6a?fn.d.  2c5d2ff1287e83ac36613f666ecd6485
       998  ..5..TRVl.K...$.  ff0635cfd45452566c9a4bab10e42412
       995  ]/.(~..6a?fn.d..  5d2ff1287e83ac36613f666ecd6485cf
# epoch 37500  H=7.6528 C=1.2487 HO=7.1433  A(t)=42398
      1291  .>..W.}.,]/.(~..  b13ec7b757c27d142c5d2ff1287e83ac
      1066  .*..>..W.}.,]/.(  922a07b13ec7b757c27d142c5d2ff128
      1038  >kam.},....l..]r  3e6b616d037d2cad9797c76c04eb5d72
      1038  *>kam.},....l..]  2a3e6b616d037d2cad9797c76c04eb5d
      1017  >..W.}.,]/.(~..6  3ec7b757c27d142c5d2ff1287e83ac36
      1003  .},....l..]r....  037d2cad9797c76c04eb5d720faed188
      1001  },....l..]r.....  7d2cad9797c76c04eb5d720faed1880d
       999  ,....l..]r.....'  2cad9797c76c04eb5d720faed1880d27
       998  m.},....l..]r...  6d037d2cad9797c76c04eb5d720faed1
       996  kam.},....l..]r.  6b616d037d2cad9797c76c04eb5d720f
# epoch 37750  H=7.6825 C=1.2297 HO=7.1753  A(t)=42920
      1128  >..W.}.,]/.(~..6  3ec7b757c27d142c5d2ff1287e83ac36
      1119  ..W.}.,]/.(~..6a  c7b757c27d142c5d2ff1287e83ac3661
      1078  .>..W.}.,]/.(~..  b13ec7b757c27d142c5d2ff1287e83ac
       875  W.}.,]/.(~..6a?f  57c27d142c5d2ff1287e83ac36613f66
       859  .W.}.,]/.(~..6a?  b757c27d142c5d2ff1287e83ac36613f
       828  .?...jW...g...Z[  933fea9c846a57dac3be67e782085a5b
       822  ..?...jW...g...Z  0d933fea9c846a57dac3be67e782085a
       803  ?...jW...g...Z[.  3fea9c846a57dac3be67e782085a5b08
       746  ..g...Z[..|..>.a  c3be67e782085a5b08847cd3823e1861
       738  .g...Z[..|..>.aN  be67e782085a5b08847cd3823e18614e
# epoch 38000  H=7.6807 C=1.2219 HO=7.1736  A(t)=43262
       844  ..z.R.b.B..^[_$.  e0e17adf52f662c742bcc05e5b202417
       830  5..z.R.b.B..^[_$  35e0e17adf52f662c742bcc05e5b2024
       829  .B..^[_$.GQ.r;_>  c742bcc05e5b20241747510f723b203e
       828  75..z.R.b.B..^[_  3735e0e17adf52f662c742bcc05e5b20
       812  .b.B..^[_$.GQ.r;  f662c742bcc05e5b20241747510f723b
       812  R.b.B..^[_$.GQ.r  52f662c742bcc05e5b20241747510f72
       810  b.B..^[_$.GQ.r;_  62c742bcc05e5b20241747510f723b20
       808  .R.b.B..^[_$.GQ.  df52f662c742bcc05e5b20241747510f
       808  z.R.b.B..^[_$.GQ  7adf52f662c742bcc05e5b2024174751
       800  .z.R.b.B..^[_$.G  e17adf52f662c742bcc05e5b20241747
# epoch 38250  H=7.6777 C=1.2499 HO=7.1712  A(t)=43692
       861  ..r>kq..}.,],x..  08fc723e6b71a6bd7df62c5d2c78c0c3
       848  .>.a.X},.......]  823e0461fc587d2cad83b89f8ebaf05d
       821  Z..r>kq..}.,],x.  5a08fc723e6b71a6bd7df62c5d2c78c0
       808  .r>kq..}.,],x...  fc723e6b71a6bd7df62c5d2c78c0c312
       787  }.,].;......4...  7dcf2c5dd63bc2beffc3188934dfa7d5
       753  r>kq..}.,],x...>  723e6b71a6bd7df62c5d2c78c0c3123e
       711  >.a.X},.......]r  3e0461fc587d2cad83b89f8ebaf05d72
       667  >kq..}.,],x...>.  3e6b71a6bd7df62c5d2c78c0c3123e88
       622  ....B........m3[  ffc1f7ad428af4cadd059a05e76d335b
       622  ...B........m3[.  c1f7ad428af4cadd059a05e76d335b10
# epoch 38500  H=7.6859 C=1.1985 HO=7.1775  A(t)=44087
      1020  o.k.T=....M~/...  6ff06ba8543dfad7db194d7e2faa0cf3
      1001  .k.T=....M~/....  f06ba8543dfad7db194d7e2faa0cf304
       988  .o.k.T=....M~/..  8d6ff06ba8543dfad7db194d7e2faa0c
       986  #.o.k.T=....M~/.  238d6ff06ba8543dfad7db194d7e2faa
       979  T=....M~/.....[.  543dfad7db194d7e2faa0cf304e45bea
       977  .T=....M~/.....[  a8543dfad7db194d7e2faa0cf304e45b
       975  k.T=....M~/.....  6ba8543dfad7db194d7e2faa0cf304e4
       968  .#.o.k.T=....M~/  f7238d6ff06ba8543dfad7db194d7e2f
       918  r>kq..}.,],x...>  723e6b71a6bd7df62c5d2c78c0c3123e
       896  .r>kq..}.,],x...  fc723e6b71a6bd7df62c5d2c78c0c312
# epoch 38750  H=7.7068 C=1.2161 HO=7.1939  A(t)=44530
       762  ...P..?..ke..BQ.  b598a05004f43f92ce6b6597da4251d7
       754  ..P..?..ke..BQ.z  98a05004f43f92ce6b6597da4251d77a
       717  ?....#....P..?..  3ffff683a22317b598a05004f43f92ce
       709  ....#....P..?..k  fff683a22317b598a05004f43f92ce6b
       695  ...#....P..?..ke  f683a22317b598a05004f43f92ce6b65
       693  ..#....P..?..ke.  83a22317b598a05004f43f92ce6b6597
       686  ..l#Q]rh....'...  0fc46c23515d7268aed1880c27fa81fe
       676  .},.X..l#Q]rh...  0d7d2cad580fc46c23515d7268aed188
       674  m.},.X..l#Q]rh..  6d0d7d2cad580fc46c23515d7268aed1
       666  ,.X..l#Q]rh....'  2cad580fc46c23515d7268aed1880c27
# epoch 39000  H=7.7048 C=1.2691 HO=7.1953  A(t)=44984
       858  ....`.^[.2\Q..&\  c4faaa8f60045e5b90325c51afeb265c
       858  M....`.^[.2\Q..&  4dc4faaa8f60045e5b90325c51afeb26
       825  }.,].^...@.M9.J7  7dbc2c5d975ea7fb8b40ca4d39874a37
       821  ...`.^[.2\Q..&\.  faaa8f60045e5b90325c51afeb265ce1
       813  ..`.^[.2\Q..&\.|  aa8f60045e5b90325c51afeb265ce17c
       813  .`.^[.2\Q..&\.|.  8f60045e5b90325c51afeb265ce17cdc
       801  ..M....`.^[.2\Q.  db194dc4faaa8f60045e5b90325c51af
       789  .M....`.^[.2\Q..  194dc4faaa8f60045e5b90325c51afeb
       788  .|.........:.H.*  fa7cf2df87add997d6bd0e3ad548922a
       785  `.^[.2\Q..&\.|..  60045e5b90325c51afeb265ce17cdca8
# epoch 39250  H=7.7123 C=1.2567 HO=7.2127  A(t)=45320
      1067  >.a0.},......I]K  3eb86130177d2ca4f4b8b99195495d4b
       989  .>.a0.},......I]  d53eb86130177d2ca4f4b8b99195495d
       981  ..>.a0.},......I  d3d53eb86130177d2ca4f4b8b9919549
       973  .a0.},......I]K.  b86130177d2ca4f4b8b99195495d4bee
       932  *>.am.},.X..l#Q]  2a3ee9616d0d7d2cad580fc46c23515d
       931  a0.},......I]K.H  6130177d2ca4f4b8b99195495d4bee48
       922  >.am.},.X..l#Q]r  3ee9616d0d7d2cad580fc46c23515d72
       921  0.},......I]K.H.  30177d2ca4f4b8b99195495d4bee4806
       920  .*>.am.},.X..l#Q  062a3ee9616d0d7d2cad580fc46c2351
       869  .am.},.X..l#Q]rh  e9616d0d7d2cad580fc46c23515d7268
# epoch 39500  H=7.7125 C=1.2376 HO=7.2140  A(t)=45742
       893  >v`#.}#,]#.S;^..  3e7660239f7d232c5d2382533b5eff02
       886  ...}.,]...)7..M9  b0f51e7dbc2c5d970f8e29371dca4d39
       882  .}.,]...)7..M9.u  1e7dbc2c5d970f8e29371dca4d398775
       874  }.,]...)7..M9.u.  7dbc2c5d970f8e29371dca4d398775e3
       872  v`#.}#,]#.S;^...  7660239f7d232c5d2382533b5eff02e0
       860  ..}.,]...)7..M9.  f51e7dbc2c5d970f8e29371dca4d3987
       850  .,]...)7..M9.u..  bc2c5d970f8e29371dca4d398775e39f
       749  p>v`#.}#,]#.S;^.  703e7660239f7d232c5d2382533b5eff
       748  .p>v`#.}#,]#.S;^  b2703e7660239f7d232c5d2382533b5e
       746  ,]...)7..M9.u...  2c5d970f8e29371dca4d398775e39f01
# epoch 39750  H=7.7099 C=1.2458 HO=7.1999  A(t)=46280
       842  z2.$.w..?....O.[  7a32f4241f77ebf73fe0fff97f4f865b
       840  .$.w..?....O.[..  f4241f77ebf73fe0fff97f4f865b92fd
       838  2.$.w..?....O.[.  32f4241f77ebf73fe0fff97f4f865b92
       788  .z2.$.w..?....O.  837a32f4241f77ebf73fe0fff97f4f86
       768  ..c..z2.$.w..?..  e2e46389837a32f4241f77ebf73fe0ff
       725  ....c..z2.$.w..?  ffe7e2e46389837a32f4241f77ebf73f
       719  ...c..z2.$.w..?.  e7e2e46389837a32f4241f77ebf73fe0
       694  c..z2.$.w..?....  6389837a32f4241f77ebf73fe0fff97f
       688  .c..z2.$.w..?...  e46389837a32f4241f77ebf73fe0fff9
       684  >.!..}.,].^...@.  3ee02109ab7dbc2c5d975ea7fb8b40ca
# epoch 40000  H=7.6963 C=1.2422 HO=7.1876  A(t)=46680
      1101  3..D.H.....s...h  33e7f144ff48dc13d4f7a0739eb7d068
      1100  .3..D.H.....s...  ff33e7f144ff48dc13d4f7a0739eb7d0
      1072  ?.3..D.H.....s..  3fff33e7f144ff48dc13d4f7a0739eb7
       983  ..D.H.....s...h.  e7f144ff48dc13d4f7a0739eb7d06883
       924  !>.a0.},......I]  213eb86130f57d2ca4f4b8b99195495d
       872  0.},......I]K.H.  30f57d2ca4f4b8b99195495d4bee4806
       850  a0.},......I]K.H  6130f57d2ca4f4b8b99195495d4bee48
       842  ..}.,]4./)[..M9.  f51e7dbc2c5d340f2f295b1dca4d397f
       822  .!>.a0.},......I  d3213eb86130f57d2ca4f4b8b9919549
       783  >.a0.},......I]K  3eb86130f57d2ca4f4b8b99195495d4b
# epoch 40250  H=7.7016 C=1.2588 HO=7.1995  A(t)=47146
       773  ...;.>_.4A}.,]..  d4c1bb3bfd3e5f1334417df92c5ddae3
       768  >_.4A}.,]..ve...  3e5f1334417df92c5ddae37665deb60d
       759  _.4A}.,]..ve...0  5f1334417df92c5ddae37665deb60d30
       758  ;.>_.4A}.,]..ve.  3bfd3e5f1334417df92c5ddae37665de
       757  4A}.,]..ve...0..  34417df92c5ddae37665deb60d30f6eb
       755  A}.,]..ve...0...  417df92c5ddae37665deb60d30f6eba7
       754  .>_.4A}.,]..ve..  fd3e5f1334417df92c5ddae37665deb6
       752  ..;.>_.4A}.,]..v  c1bb3bfd3e5f1334417df92c5ddae376
       752  .;.>_.4A}.,]..ve  bb3bfd3e5f1334417df92c5ddae37665
       735  ....;.>_.4A}.,].  8cd4c1bb3bfd3e5f1334417df92c5dda
# epoch 40500  H=7.6843 C=1.3097 HO=7.1910  A(t)=47566
       755  .;.>...j}.,].;..  a83bbe3e0bfcda6a7dcf2c5dd63bc2ed
       743  ...i>v.#.}.,]p.S  e595b2693e76c6239f7df02c5d70ee53
       733  .i>v.#.}.,]p.S;^  b2693e76c6239f7df02c5d70ee533b5e
       733  ..i>v.#.}.,]p.S;  95b2693e76c6239f7df02c5d70ee533b
       645  ..;.>...j}.,].;.  e7a83bbe3e0bfcda6a7dcf2c5dd63bc2
       641  ..Yf..V._..t.[..  c4b959661eca568620b01374dd5bd3e7
       625  h..;.>...j}.,].;  68e7a83bbe3e0bfcda6a7dcf2c5dd63b
       618  ,]...Y.u..<j.V(.  2c5dbca1c259887580e73c6ad05628bd
       617  t...i>v.#.}.,]p.  74e595b2693e76c6239f7df02c5d70ee
       611  .i..Yf..V._..t.[  ff69c4b959661eca568620b01374dd5b
# epoch 40750  H=7.6760 C=1.2565 HO=7.1815  A(t)=48025
       708  ....[75^...R...B  d5d415915b37355e16f6df52e383c742
       708  ...[75^...R...B.  d415915b37355e16f6df52e383c742ef
       693  h..;.>...j}.,].;  68e7a83bbe3e0bfcda6a7dcf2c5dd63b
       660  ,].-.:..../.lr..  2c5dd62dc23af5c00bfe2fdf6c72adbd
       658  .~.B.`=?[...Q18|  d27efa42e1603d3f5b90efef5131387c
       658  ~.B.`=?[...Q18|\  7efa42e1603d3f5b90efef5131387c5c
       655  .B.`=?[...Q18|\.  fa42e1603d3f5b90efef5131387c5caa
       653  .,]....[R#@9.A7l  bc2c5dd20fffda5b522340397f41376c
       653  }.,]....[R#@9.A7  7dbc2c5dd20fffda5b522340397f4137
       643  .;.>...j}.,].;..  a83bbe3e0bfcda6a7dcf2c5dd63bc2ed
# epoch 41000  H=7.6762 C=1.2620 HO=7.1630  A(t)=48548
       857  >v.#.}.,]p.S;^O.  3e76c6239f7df02c5d70ee533b5e4f88
       828  ...i>v.#.}.,]p.S  e595b2693e76c6239f7df02c5d70ee53
       806  #.}.,]p.S;^O....  239f7df02c5d70ee533b5e4f88e08f90
       788  .}.,]p.S;^O....s  9f7df02c5d70ee533b5e4f88e08f9073
       756  i>v.#.}.,]p.S;^O  693e76c6239f7df02c5d70ee533b5e4f
       734  t...i>v.#.}.,]p.  74e595b2693e76c6239f7df02c5d70ee
       727  v.#.}.,]p.S;^O..  76c6239f7df02c5d70ee533b5e4f88e0
       720  .t...i>v.#.}.,]p  d074e595b2693e76c6239f7df02c5d70
       719  .#.}.,]p.S;^O...  c6239f7df02c5d70ee533b5e4f88e08f
       682  ....>~...}.,]4./  c0dca81c3e7e0ef51e7dbc2c5d340f2f
# epoch 41250  H=7.6517 C=1.2788 HO=7.1286  A(t)=49001
      1063  ....>~...}.,]4./  c0dca81c3e7e0ef51e7dbc2c5d340f2f
      1013  .....>~...}.,]4.  b0c0dca81c3e7e0ef51e7dbc2c5d340f
       877  ...>~...}.,]4./)  dca81c3e7e0ef51e7dbc2c5d340f2f29
       875  ..>~...}.,]4./)[  a81c3e7e0ef51e7dbc2c5d340f2f295b
       875  .>~...}.,]4./)[.  1c3e7e0ef51e7dbc2c5d340f2f295b1d
       828  \.....>~...}.,]4  5cb0c0dca81c3e7e0ef51e7dbc2c5d34
       732  >.a%p},Ll.v.q`].  3e186125707d2c4c6ca776ff71605dac
       730  .>.a%p},Ll.v.q`]  823e186125707d2c4c6ca776ff71605d
       730  .a%p},Ll.v.q`]..  186125707d2c4c6ca776ff71605dacee
       712  a%p},Ll.v.q`]...  6125707d2c4c6ca776ff71605dacee89
# epoch 41500  H=7.6579 C=1.2566 HO=7.1383  A(t)=49385
       732  .[...Q..|\.....>  f45b0f11035108d27c5cb0c0dca81c3e
       732  [...Q..|\.....>~  5b0f11035108d27c5cb0c0dca81c3e7e
       716  .....>~...}.,]4.  b0c0dca81c3e7e0ef51e7dbc2c5d340f
       676  [9...!>.a0.},...  5b391e98d3213ee46130f57d2ca4f4b8
       672  ...V%...[..|..>.  8419bb56250591015bf81e7cd3d53ea9
       652  .h....V%...[..|.  d068838419bb56250591015bf81e7cd3
       645  ....>~...}.,]4./  c0dca81c3e7e0ef51e7dbc2c5d340f2f
       644  .V%...[..|..>.$.  bb56250591015bf81e7cd3d53ea924c9
       640  ..V%...[..|..>.$  19bb56250591015bf81e7cd3d53ea924
       634  ..h....V%...[..|  b7d068838419bb56250591015bf81e7c
# epoch 41750  H=7.6453 C=1.2637 HO=7.1299  A(t)=49789
      1072  ?.Nf.:##..g....N  3fff4e66053a2323cce167a8ce8dac4e
       971  f.:##..g....NI[\  66053a2323cce167a8ce8dac4e495b5c
       955  .Nf.:##..g....NI  ff4e66053a2323cce167a8ce8dac4e49
       955  Nf.:##..g....NI[  4e66053a2323cce167a8ce8dac4e495b
       933  .:##..g....NI[\.  053a2323cce167a8ce8dac4e495b5cd0
       925  :##..g....NI[\..  3a2323cce167a8ce8dac4e495b5cd019
       791  NI[\....l..[...Q  4e495b5cd0199e0c6c7ff45b90e40351
       787  I[\....l..[...Q.  495b5cd0199e0c6c7ff45b90e4035108
       777  .NI[\....l..[...  ac4e495b5cd0199e0c6c7ff45b90e403
       762  ...>~.^.}.,]4.c.  dca81c3e7eac5ef07dbc2c5d340f63be
# epoch 42000  H=7.6698 C=1.2250 HO=7.1536  A(t)=50142
       926  .>.a%p},.l.v.q.]  823e186125707d2c846ca776ff71fb5d
       880  >.a%p},.l.v.q.].  3e186125707d2c846ca776ff71fb5dac
       870  XXo.y...jO...W.c  58586feb79bfa0936a4f8684d057c763
       852  ..>~.Z.}.,]y..._  c71c3e7e0a5ab17dbc2c5d790f8e8e5f
       843  .Ip.O.f[|..|S...  964970154f0d665b7c8ffa7c53df87ad
       838  a%p},.l.v.q.]..u  6125707d2c846ca776ff71fb5dacd375
       830  .a%p},.l.v.q.]..  186125707d2c846ca776ff71fb5dacd3
       828  ...>~.Z.}.,]y...  dcc71c3e7e0a5ab17dbc2c5d790f8e8e
       824  ?..XXo.y...jO...  3fffef58586feb79bfa0936a4f8684d0
       820  ..XXo.y...jO...W  ffef58586feb79bfa0936a4f8684d057
# epoch 42250  H=7.6712 C=1.2452 HO=7.1578  A(t)=50560
       793  ..n}.,]m........  e7bc6e7d142c5d6dffcdd183b59f0a8e
       787  .n}.,]m.........  bc6e7d142c5d6dffcdd183b59f0a8ed4
       787  n}.,]m..........  6e7d142c5d6dffcdd183b59f0a8ed415
       732  [\..Z.l..[.Y.Q.^  5b5cd0195a0c6c7ff45b90590351085e
       728  W>...n}.,]m.....  573e0fe7bc6e7d142c5d6dffcdd183b5
       727  .Ip.O.f[|..|S...  964970154f0d665b7c8ffa7c53df87ad
       723  .....R...gp.O..[  ff14b5dce152da80966770154f0dd95b
       723  ?.....R...gp.O..  3fff14b5dce152da80966770154f0dd9
       723  ....R...gp.O..[|  14b5dce152da80966770154f0dd95b7c
       720  >...n}.,]m......  3e0fe7bc6e7d142c5d6dffcdd183b59f
# epoch 42500  H=7.6833 C=1.2543 HO=7.1798  A(t)=51058
      1104  ....>x.^.}.,]4.c  dbdca81c3e78ac5ef07dbc2c5d340f63
      1030  v....>x.^.}.,]4.  76dbdca81c3e78ac5ef07dbc2c5d340f
      1024  ...>x.^.}.,]4.c.  dca81c3e78ac5ef07dbc2c5d340f63d5
       882  .>x.^.}.,]4.c.[^  1c3e78ac5ef07dbc2c5d340f63d55b5e
       875  >x.^.}.,]4.c.[^w  3e78ac5ef07dbc2c5d340f63d55b5e77
       844  x.^.}.,]4.c.[^wM  78ac5ef07dbc2c5d340f63d55b5e774d
       841  |\v....>x.^.}.,]  7c5c76dbdca81c3e78ac5ef07dbc2c5d
       841  ^|\v....>x.^.}.,  5e7c5c76dbdca81c3e78ac5ef07dbc2c
       839  .^|\v....>x.^.}.  085e7c5c76dbdca81c3e78ac5ef07dbc
       837  Q.^|\v....>x.^.}  51085e7c5c76dbdca81c3e78ac5ef07d
# epoch 42750  H=7.6821 C=1.2588 HO=7.1741  A(t)=51454
       838  ?..Z..KH.....s..  3fffb85af1fc4b48dc13d4f70c739e0a
       836  .;....>....}.,]m  d53bb405dae53e0fe7bcab7d142c5d6d
       747  %.v.[9,..!>..0.}  25d276ce5b392c98d3213eb81e30ab7d
       733  .v.[9,..!>..0.},  d276ce5b392c98d3213eb81e30ab7d2c
       716  ..Z..KH.....s...  ffb85af1fc4b48dc13d4f70c739e0ac4
       716  .Z..KH.....s....  b85af1fc4b48dc13d4f70c739e0ac492
       706  .gg.;%.v.[9,..!>  8b6767ea3b25d276ce5b392c98d3213e
       704  ..[|...S....n..l  0dd95b7c8f1dbe53f987ad1c6ed6e36c
       697  ..gp.O..[|...S..  80966770154f0dd95b7c8f1dbe53f987
       694  .R...gp.O..[|...  e152da80966770154f0dd95b7c8f1dbe
# epoch 43000  H=7.6820 C=1.2547 HO=7.1659  A(t)=51977
       689  .>a...}.,].....<  b73e61f8f51e7dbc2c5d979c8ec30a3c
       665  ?..Z..KH.....s..  3fffb85af1fc4b48dc13d4f70c739e0a
       617  ..V%...[.r@..>.$  19bb56250591015bf87240d3d53ea924
       609  `=&[2........|.Y  603d265b320cc2c61c1c042eb07cf759
       605  ..Z..KH.....s...  ffb85af1fc4b48dc13d4f70c739e0ac4
       604  .;...f>...E}.,]m  d53bb40593663e0fdebc457d142c5d6d
       604  ...f>...E}.,]m..  b40593663e0fdebc457d142c5d6dd3b5
       604  ;...f>...E}.,]m.  3bb40593663e0fdebc457d142c5d6dd3
       602  WM}.,]m.........  574d7d142c5d6dff1817f5a4cdacffd4
       585  .Z..KH.....s....  b85af1fc4b48dc13d4f70c739e0ac492
# epoch 43250  H=7.6769 C=1.2471 HO=7.1674  A(t)=52493
      1134  .[.r@..>.$..},..  015bf87240d3d53ea924a7da7d2ca4b5
       954  T.V;....h....V%.  54d4563beb9eb7d06883bc19bb562505
       947  [.r@..>.$..},...  5bf87240d3d53ea924a7da7d2ca4b5ac
       941  ..V%...[.r@..>.$  19bb56250591015bf87240d3d53ea924
       897  ...>....}.,]ms.D  05dae53e0fe7bcab7d142c5d6d73cd44
       890  ;....h....V%...[  3beb9eb7d06883bc19bb56250591015b
       886  ..T.V;....h....V  09e054d4563beb9eb7d06883bc19bb56
       880  ..[.r@..>.$..},.  91015bf87240d3d53ea924a7da7d2ca4
       877  ....h....V%...[.  eb9eb7d06883bc19bb56250591015bf8
       876  .V;....h....V%..  d4563beb9eb7d06883bc19bb56250591
# epoch 43500  H=7.6667 C=1.2851 HO=7.1447  A(t)=52876
       880  .>..0.},......I]  c83efe9930177d2c8df4aba191ce495d
       866  >..0.},......I]K  3efe9930177d2c8df4aba191ce495d4b
       863  .....T.V;....h..  c9f8ff09e054d4563beb9eb7d06883bc
       855  .[|........n..l5  d95b7c8f1dbeffdf87ad1c6ed6e36c35
       853  ......T.V;....h.  1ec9f8ff09e054d4563beb9eb7d06883
       841  ?.3......T.V;...  3fff331ec9f8ff09e054d4563beb9eb7
       836  0.},......I]K...  30177d2c8df4aba191ce495d4bdc1edb
       832  .},......I]K....  177d2c8df4aba191ce495d4bdc1edb1b
       825  .3......T.V;....  ff331ec9f8ff09e054d4563beb9eb7d0
       820  ..0.},......I]K.  fe9930177d2c8df4aba191ce495d4bdc
# epoch 43750  H=7.6551 C=1.2593 HO=7.1436  A(t)=53232
       854  .....>\~^.}.,]4<  b0cedca8893e5c7e5eff7d0e2c5d343c
       803  .....T.V;....h..  c9f8ff09e054d4563beb9eb7d06883bc
       785  .>..0.},......I]  c83efe9930177d2c8df4aba191ce495d
       765  ...T.V;....h....  ff09e054d4563beb9eb7d06883bc19bb
       763  >..0.},......I]K  3efe9930177d2c8df4aba191ce495d4b
       762  [.r@..>.$..},...  5bf87240d3d53edf24a7da7d2ca4b5ac
       760  .r@..>.$..},...n  f87240d3d53edf24a7da7d2ca4b5ac6e
       760  .[.r@..>.$..},..  015bf87240d3d53edf24a7da7d2ca4b5
       759  .T.V;....h....V%  e054d4563beb9eb7d06883bc19bb5625
       759  ..T.V;....h....V  09e054d4563beb9eb7d06883bc19bb56
# epoch 44000  H=7.6619 C=1.2116 HO=7.1541  A(t)=53661
       755  .>....}.,]ms.S..  e53e0fe7bcab7d142c5d6d73cd53f5b5
       751  .;e...>....}.,]m  d53b6505dae53e0fe7bcab7d142c5d6d
       751  ;e...>....}.,]ms  3b6505dae53e0fe7bcab7d142c5d6d73
       741  ..;e...>....}.,]  94d53b6505dae53e0fe7bcab7d142c5d
       718  s.D.........75R.  73cd44f5b5cdb4e8d4c09192373552f1
       695  e...>....}.,]ms.  6505dae53e0fe7bcab7d142c5d6d73cd
       693  ...>....}.,]ms.S  05dae53e0fe7bcab7d142c5d6d73cd53
       692  ,]ms.D.........7  2c5d6d73cd44f5b5cdb4e8d4c0919237
       688  ]ms.D.........75  5d6d73cd44f5b5cdb4e8d4c091923735
       687  ..>....}.,]ms.S.  dae53e0fe7bcab7d142c5d6d73cd53f5
# epoch 44250  H=7.6691 C=1.2424 HO=7.1573  A(t)=54178
       656  .[.U.`.I....(E.>  925b90559d608549a60ae7e528451c3e
       656  P.[.U.`.I....(E.  50925b90559d608549a60ae7e528451c
       641  }.,]ms..........  7d142c5d6d73cdc6f52ecd08e8d41591
       633  .,]ms..........D  142c5d6d73cdc6f52ecd08e8d4159144
       626  `P.[.U.`.I....(E  6050925b90559d608549a60ae7e52845
       621  ,]ms..........D7  2c5d6d73cdc6f52ecd08e8d415914437
       610  5.:`P.[.U.`.I...  35ee3a6050925b90559d608549a60ae7
       606  .:`P.[.U.`.I....  ee3a6050925b90559d608549a60ae7e5
       594  [.%.|S.....|.n:.  5bd925fa7c53b6ecadd4ef7c986e3ad5
       576  :`P.[.U.`.I....(  3a6050925b90559d608549a60ae7e528
# epoch 44500  H=7.6801 C=1.2293 HO=7.1654  A(t)=54626
       756  .T,.S....5.:`P.[  ec542ce75308fbbff635ee3a6050925b
       747  p.O..[a........n  70154f0dd95b618f0fbed1df87ba1c6e
       743  .O..[a........n.  154f0dd95b618f0fbed1df87ba1c6ef5
       741  Q...\.....>.UE.}  5108b8aa5cb0cedcab893ebe5545ff7d
       741  .Q...\.....>.UE.  035108b8aa5cb0cedcab893ebe5545ff
       735  ..Q...\.....>.UE  e4035108b8aa5cb0cedcab893ebe5545
       709  T,.S....5.:`P.[.  542ce75308fbbff635ee3a6050925b90
       702  ,.S....5.:`P.[.U  2ce75308fbbff635ee3a6050925b9055
       701  ...Q...\.....>.U  fce4035108b8aa5cb0cedcab893ebe55
       656  4...>...O}.,]m..  349ea5b73ef7e7bc4f7dbc2c5d6dffb6
# epoch 44750  H=7.6630 C=1.2392 HO=7.1435  A(t)=55118
       964  >\.Z.},.....).].  3e5ce95ada7d2cce9cddbc9929865dc8
       954  @j>....}.,]ms.D.  406a3e0f9886ab7d142c5d6d73cd4414
       879  .....R...gp.O..[  ff14b5d1e352de80966770154f0dd95b
       847  ....R...gp.O..[a  14b5d1e352de80966770154f0dd95b61
       824  ,]m.........P...  2c5d6dee1817f5a4cdd0b4d450b2eec3
       821  m.........P...A.  6dee1817f5a4cdd0b4d450b2eec341e0
       820  ]m.........P...A  5d6dee1817f5a4cdd0b4d450b2eec341
       746  .;..@j>....}.,]m  d53bb4c8406a3e0f9886ab7d142c5d6d
       738  >....}.,]ms.D.Y.  3e0f9886ab7d142c5d6d73cd441459cd
       729  .........P...A..  ee1817f5a4cdd0b4d450b2eec341e016
# epoch 45000  H=7.6379 C=1.2854 HO=7.1200  A(t)=55548
       976  [a........n..l5?  5b618f0fbed1df87ba1c6ef5c66c353f
       920  Z.},.....).]..H.  5ada7d2cce9cddbc9929865dc893488b
       916  .Z.},.....).]..H  e95ada7d2cce9cddbc9929865dc89348
       894  >\.Z.},.....).].  3e5ce95ada7d2cce9cddbc9929865dc8
       837  .O..[a........n.  154f0dd95b618f0fbed1df87ba1c6ef5
       827  p.O..[a........n  70154f0dd95b618f0fbed1df87ba1c6e
       802  Q@..>.$..},...n.  5140d3d53ea924a7da7d2ca4b5ac6eec
       792  \.Z.},.....).]..  5ce95ada7d2cce9cddbc9929865dc893
       790  .},.....).]..H.g  da7d2cce9cddbc9929865dc893488b67
       756  ..n..l5?"4...>..  ba1c6ef5c66c353f22349ea5b73ef7e7
# epoch 45250  H=7.6042 C=1.2617 HO=7.0792  A(t)=55882
       928  ?.A`.:#.....T,.S  3fff41608e3a2307f79b1bec542ce753
       867  .....;.T..>....}  d3bbbb94d53ba45495e53e0f84bcab7d
       831  ..g.;%.v.[9...!>  8ba067ea3b25d276ce5b3998acd3213e
       829  .A`.:#.....T,.S.  ff41608e3a2307f79b1bec542ce75308
       824  ...g.;%.v.[9...!  0d8ba067ea3b25d276ce5b3998acd321
